Placa;Data Posicao;Velocidade;Ignicao;Bloqueio;Bateria;Rua;Cidade;Estado;Latitude/Longitute;Memoria;Odometro;RPM;Temperatura;Temperatura;Satelite;Alerta Interno;Sinal GPS
ITG7322;03/01/2018 18:58:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:54:17;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:50:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:46:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:42:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:38:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:34:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:30:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:26:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:22:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:18:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:14:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:10:17;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:06:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 18:02:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:58:19;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:58:18;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:54:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:50:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:46:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:42:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:38:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:34:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:30:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:26:18;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:22:18;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:18:18;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:14:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:10:18;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:06:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 17:02:18;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:58:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:58:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:54:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:50:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:46:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:42:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:38:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:34:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:30:19;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:26:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:22:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:18:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:14:19;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:10:19;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:06:19;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 16:02:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:58:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:58:19;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:54:19;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:50:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:46:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:42:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:38:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:34:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:30:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:26:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:22:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:18:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:14:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:10:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:06:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 15:02:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:58:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:58:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:54:20;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:50:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:46:20;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:42:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:38:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:34:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:30:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:26:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:22:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:18:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:14:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:10:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:06:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 14:02:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:58:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:58:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:54:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:50:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:46:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:42:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:38:21;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:34:21;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:30:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:26:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:22:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:18:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:14:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:10:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:06:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 13:02:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:58:23;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:58:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:54:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:50:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:46:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:42:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:38:22;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:34:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:30:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:26:22;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:22:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:18:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:14:23;0;Desligada;Nao;24;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:10:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:06:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 12:02:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:58:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:58:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:54:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:50:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:46:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:42:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:38:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:34:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:30:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:26:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:22:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:18:23;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:14:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:10:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:06:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 11:02:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:58:25;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:58:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:54:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:50:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:46:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:42:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:38:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:34:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:30:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:26:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:22:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:18:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:14:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:10:24;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:06:25;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;03/01/2018 10:02:25;0;Desligada;Nao;25;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3478;Nao;0;;-125;-125;Nao;Nao;Valido
